x,y,p,u,v
0.1285903007,0.1961886883,3.381425619,0.2333871275,-0.05434951186
0.1297437102,0.1987554282,3.403114557,0.2135065049,-0.01779458858
0.1252174526,0.1878451854,3.289178133,0.3125175834,-0.1677902192
0.1250514537,0.1905404031,3.309082031,0.3011859059,-0.1315682381
0.1262058169,0.1933799982,3.339518309,0.2743827999,-0.09329804778
0.12736848,0.1961085647,3.365436554,0.250893116,-0.05533303693
0.1285529584,0.1987293959,3.386772633,0.2305456549,-0.01816118509
0.1237312481,0.1903386414,3.294102669,0.319870919,-0.1330482364
0.1249196902,0.1932394952,3.324167252,0.292678982,-0.09455979615
0.1261152774,0.1960263699,3.349743128,0.2687688768,-0.05620864034
0.1273314953,0.1987026781,3.370744944,0.2479962558,-0.01849156059
0.1236008778,0.1930954009,3.309079647,0.3112603426,-0.09564512968
0.1248300597,0.1959420741,3.334326506,0.28697896,-0.05697716027
0.1260786504,0.1986752898,3.35501194,0.2658233643,-0.01878590696
0.123512201,0.1958556473,3.319169998,0.3054875135,-0.05763968825
0.1247938126,0.1986472011,3.339555025,0.2839915752,-0.01904449426
0.1221610308,0.1957670301,3.304257393,0.3242585361,-0.05819754675
0.1234763339,0.1986183822,3.324356794,0.3024652004,-0.01926767454
0.1221255586,0.1985888481,3.309401512,0.3212082982,-0.01945587806
0.008163265884,0.0,2.606842995,0.0,0.0
0.01195487287,0.003933459986,2.601328611,0.03878429532,0.0005478590028
0.003959998954,0.003959998954,2.615304947,0.04040132836,0.000439504307
0.0,0.0,2.615304947,0.02019991726,0.0
0.01569895446,0.007817615755,2.593973637,0.07675286382,0.0002849888988
0.007870361209,0.007870361209,2.588452101,0.07686585188,0.001381844631
0.01632653177,0.0,2.589866161,0.0,0.0
0.01995027065,0.003907483071,2.587899208,0.03930224851,-0.0002594392281
0.01939474978,0.01165167801,2.590078115,0.1145362929,-0.0008952580392
0.01173029188,0.01173029188,2.588904858,0.1135832667,0.0005620046286
0.02352858707,0.007765986957,2.584607363,0.07798244804,-0.0009700749652
0.02448979579,0.0,2.587220907,0.0,0.0
0.02794647962,0.00388242444,2.585817099,0.03963208199,-0.0003646173864
0.02304155938,0.01543492358,2.586045742,0.1519626528,-0.002664627973
0.01553906314,0.01553906314,2.587085485,0.1502300352,-0.0006897408748
0.02706075646,0.01157472935,2.581118107,0.1165156811,-0.002371511189
0.03135983273,0.007716184482,2.582542896,0.07920691371,-0.001306391554
0.03265306354,0.0,2.584036827,0.0,0.0
0.03594366461,0.003858553944,2.582237005,0.04068375751,-0.0005431410973
0.02663874999,0.01916669309,2.581567049,0.1891113371,-0.005318671465
0.01929601096,0.01929601096,2.583356619,0.1864319295,-0.002694998169
0.03054611012,0.01533299033,2.57686758,0.1548991501,-0.004557281733
0.03472916782,0.01150050107,2.578129768,0.1188480034,-0.003058897797
0.03919301927,0.007668742444,2.577822685,0.08148939908,-0.001785419649
0.04081632569,0.0,2.580569744,0.0,0.0
0.04394132644,0.003835299052,2.578429937,0.04208552465,-0.0006816901732
0.03018574603,0.0228463877,2.576729298,0.2260569781,-0.008975903504
0.02300053276,0.02300053276,2.579237223,0.2223151922,-0.005682008341
0.03398403898,0.01904011331,2.57237339,0.1931544095,-0.007741130888
0.03805384412,0.01523466036,2.573008299,0.1584772766,-0.005771721713
0.04240046814,0.01142979134,2.572266102,0.1224618852,-0.003956564236
0.04702715203,0.007622524165,2.573092937,0.0843944177,-0.002181107411
0.04897959158,0.0,2.575698853,0.0,0.0
0.05193995684,0.003813387128,2.573050976,0.04392916709,-0.0008223540499
0.03368202969,0.02647347748,2.571889639,0.2627932727,-0.01368728187
0.02665209398,0.02665209398,2.575295925,0.2579884529,-0.009746870026
0.03737399727,0.02269550785,2.567552805,0.2312438041,-0.01196180098
0.04133328423,0.01891801134,2.567612886,0.1980283409,-0.009543012828
0.04556540772,0.01514099166,2.566306114,0.1634794027,-0.007177419029
0.05007318035,0.011360907,2.566447735,0.126937598,-0.004729420878
0.05486321449,0.007578975055,2.566505909,0.08809348941,-0.002582528861
0.05714285746,0.0,2.569001198,0.0,0.0
0.05993920565,0.003792397445,2.56580615,0.04616301134,-0.0009547164082
0.03712714836,0.0300474856,2.567119598,0.2992596328,-0.01944736391
0.0302502159,0.0302502159,2.571514606,0.293422848,-0.01488017477
0.04071548581,0.02629864402,2.562613249,0.2691017091,-0.01725354604
0.04456695914,0.02254996449,2.561955214,0.2374065667,-0.01438609883
0.04868728295,0.0188016966,2.560093403,0.2044216543,-0.01149429474
0.05307884142,0.01504974067,2.55943346,0.1695386916,-0.008423044346
0.0577487722,0.01129599847,2.55851841,0.1324757934,-0.005508785136
0.06270050257,0.007537258789,2.558019161,0.09249117225,-0.002960218349
0.06530612707,0.0,2.559907675,0.0,0.0
0.06793891639,0.003772137454,2.556121588,0.04878055304,-0.001081239898
0.04052070528,0.03356800228,2.562414408,0.3353738785,-0.02623873763
0.03379448503,0.03379448503,2.567822695,0.3285492957,-0.02105697617
0.04400807992,0.0298490487,2.557609558,0.3066407442,-0.02360424586
0.04775440693,0.02612999268,2.556179047,0.2765064836,-0.02031455748
0.05176559463,0.0224113185,2.553676367,0.2451523691,-0.01691844501
0.05604360253,0.01868838072,2.552170515,0.2120228112,-0.01327260118
0.06059608236,0.01496375725,2.550270796,0.1768530607,-0.009668594226
0.06542619318,0.01123382337,2.548688173,0.1389495432,-0.006243307143
0.07053871453,0.007496992592,2.547020674,0.09758084267,-0.003321410622
0.0734693855,0.0,2.547921419,0.0,0.0
0.07593958825,0.003753518919,2.543531418,0.05177568272,-0.001201616949
0.04386236146,0.0370346792,2.557781219,0.3710428476,-0.03403313458
0.03728454933,0.03728454933,2.564220905,0.3632903099,-0.02825014107
0.04725139216,0.03334631771,2.55258894,0.3437608778,-0.03098936751
0.05089520663,0.02965762839,2.550333738,0.3152126968,-0.027304722
0.05479989573,0.02596933395,2.547159195,0.2855356634,-0.02344412729
0.05896699056,0.02227624878,2.544758797,0.2542185187,-0.01927262172
0.0634046495,0.01858161017,2.541885853,0.2210169584,-0.01504039392
0.06811574847,0.01488139387,2.53920126,0.1852845699,-0.01084526908
0.07310497761,0.01117380895,2.536290169,0.146355778,-0.006947291549
0.07837882638,0.007459988818,2.533113956,0.1033525914,-0.003664001822
0.08163265139,0.0,2.532550812,0.0,0.0
0.08394064754,0.003735616338,2.527564049,0.05512055382,-0.001314500114
0.04715183377,0.04044721276,2.55324316,0.4061691165,-0.04279016703
0.04072011262,0.04072011262,2.560697079,0.3975656033,-0.0364272669
0.05044509843,0.03679009527,2.547595024,0.3803569376,-0.03936968371
0.05398900062,0.03313246742,2.544496536,0.3534081578,-0.03532249853
0.0577897951,0.02947528288,2.54059577,0.3254362047,-0.03103853948
0.06184858829,0.02581282146,2.537287235,0.2959661484,-0.02639388293
0.0661740303,0.02214897983,2.533453703,0.2647752166,-0.02159821056
0.07076871395,0.01847933419,2.529676437,0.2312666774,-0.01671563834
0.07563722879,0.01480189338,2.52552104,0.1948317438,-0.01197266206
0.08078660816,0.01111865789,2.521006107,0.1546818763,-0.007614146918
0.08621970564,0.007424408104,2.515858889,0.1097531691,-0.003983529285
0.08979591727,0.0,2.5133183,0.0,0.0
0.09194224328,0.003718781285,2.507761717,0.05879826471,-0.001418158063
0.05038889125,0.0438053757,2.548820496,0.4406572878,-0.05245737731
0.04410093278,0.04410093278,2.557243824,0.4312865436,-0.04554370418
0.05358893424,0.04018009827,2.542663097,0.4163253903,-0.0486963056
0.05703547969,0.03655416518,2.538715839,0.3909819126,-0.04431955144
0.06073494256,0.03292875737,2.53405261,0.3647259772,-0.03965743259
0.064688012,0.02929764055,2.529824018,0.3371163905,-0.03458983451
0.06890381873,0.02566534653,2.525039196,0.3079540431,-0.02929322794
0.0733846575,0.02202706784,2.520190716,0.2766902745,-0.02380643971
0.07813502848,0.01838061213,2.514833927,0.242767185,-0.01831784472
0.0831624791,0.01472883392,2.508987904,0.2054810375,-0.01303721685
0.08846937865,0.01106562652,2.502420664,0.1638517678,-0.008233406581
0.09406165779,0.007390949409,2.49484086,0.1167498678,-0.004274526611
0.09795918316,0.0,2.489751816,0.0,0.0
0.09994449466,0.00370337721,2.483673334,0.06278689206,-0.001509929425
0.0535733588,0.04710898548,2.544530153,0.4744153917,-0.0629754886
0.04742682725,0.04742682725,2.553861856,0.4643613398,-0.05554314703
0.05668267608,0.04351608083,2.537813187,0.4515684247,-0.05891145766
0.06003437936,0.03992242366,2.533022165,0.4278284907,-0.0542402491
0.0636350438,0.0363294147,2.527572393,0.4032857418,-0.04924305901
0.06748494506,0.0327303037,2.522427559,0.3775338233,-0.04380248487
0.07159364969,0.0291302558,2.51670289,0.3503975868,-0.03806486353
0.07596319914,0.0255240798,2.510797977,0.3213743567,-0.03204948455
0.08059796691,0.02190939151,2.504291773,0.2899518013,-0.02591169067
0.08550601453,0.01828988828,2.497177124,0.2555067241,-0.01982497983
0.09068923444,0.01465858426,2.489205122,0.2171353698,-0.01402005926
0.09615374357,0.01101575792,2.480164289,0.1738179773,-0.008793016896
0.1019049212,0.007360334042,2.46965003,0.1243004426,-0.004529362544
0.106122449,0.0,2.461405754,0.0,0.0
0.1079470813,0.003688757773,2.454879284,0.06703828275,-0.001585931866
